id,quality_score,content_integrity,content_ratio,content_length,one_sentence_description,content_type,business_sector,technical_content,information_density,content_quality,audience_level,commercial_bias,time_sensitivity,content_safety,educational_value,reasoning_indicators,pii_presence,regional_relevance,country_relevance,full_doc_lid_score,duplicate_count,full_doc_lid,minhash_cluster_size,gold_score,llm_educational_value,llm_content_quality,source
<urn:uuid:a4e975bd-75ca-4408-97e6-0dfbb3e62f9a>,0.74,complete,complete_content,substantial,Academic thesis analyzing the origins of contemporary Finnish national identity in its agrarian past.,['analytical'],"['academic_research', 'education_sector']",['non_technical'],dense,excellent,expert,none,evergreen,safe,high,analytical,no_pii,['european'],['finland'],0.9999537467956544,0.0,swe_Latn,2.0,0.8,0.7,0.8,extreme_sample_top
ef1dffde-8f8a-498a-88c5-d7a6c716d895,0.6000000000000001,complete,complete_content,substantial,"A report analyzing the integration of sustainability in Swedish public procurement, outlining challenges and proposing solutions through case studies.","['analytical', 'instructional']","['government_public', 'real_estate_construction', 'consulting_professional']",['basic_technical'],dense,excellent,advanced,moderate,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000100135803225,1.0,swe_Latn,1.0,0.9,0.4,0.9,extreme_sample_top
<urn:uuid:f1a82c11-d69b-4b0a-b88b-69af62252930>,0.8400000000000001,complete,complete_content,moderate,Historical analysis of the Swedish debate regarding the republic versus the monarchy from the 1789 French Revolution to the 1917 constitutional monarchy.,"['analytical', 'opinion_editorial']","['academic_research', 'government_public']",['non_technical'],dense,excellent,advanced,none,evergreen,safe,high,analytical,no_pii,['european'],['sweden'],0.999997854232788,0.0,swe_Latn,1.0,0.9,0.8,0.9,extreme_sample_top
<urn:uuid:88b6ac58-3e54-40f2-b259-499f045c9ab6>,0.72,complete,complete_content,substantial,Economic analysis of how the presence of commercial bank branches affects local SME credit access in Sweden.,"['analytical', 'technical_documentation']","['academic_research', 'financial_services', 'government_public']","['scientific', 'data_heavy', 'math_heavy']",dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.000009536743164,1.0,swe_Latn,1.0,0.9,0.6,0.9,extreme_sample_top
<urn:uuid:10da74ba-2777-4138-9edf-18c3b9616910>,0.8400000000000001,complete,complete_content,substantial,Academic article presenting a methodological approach using perspective-taking to analyze research frustrations in ethnographic interviews.,['analytical'],"['academic_research', 'education_sector']",['scientific'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.000008225440979,0.0,swe_Latn,1.0,0.9,0.8,0.9,extreme_sample_top
<urn:uuid:e5577b96-d709-4130-bfc7-b1212f8e2260>,0.78,complete,complete_content,substantial,Political analysis critiquing the international communist left's stance on the 2014 Ukrainian crisis and Maidan.,"['analytical', 'opinion_editorial']","['government_public', 'academic_research']",['non_technical'],dense,excellent,advanced,none,slowly_changing,safe,high,analytical,no_pii,"['european', 'russian_sphere']","['ukraine', 'russia', 'supranational']",1.000009059906006,4.0,swe_Latn,2.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:79b95d5a-6dd2-448c-b762-bd2ad875021c>,0.78,complete,complete_content,moderate,A guide for golf course greenkeepers on implementing a needs-based fertilization method for grass.,"['instructional', 'procedural', 'technical_documentation']","['agriculture_food', 'hospitality_tourism']","['scientific', 'data_heavy']",dense,excellent,advanced,none,slowly_changing,safe,high,explanatory,no_pii,['european'],['sweden'],1.0000098943710327,2.0,swe_Latn,2.0,0.9,0.7,0.9,extreme_sample_top
4644d821-32b6-4179-9bc7-4aedae6f77b7,0.8,complete,complete_content,substantial,"A veterinary guide on the diagnosis and management of twin pregnancies in horses, including detailed embryonic development and surgical techniques.","['instructional', 'analytical', 'reference']","['healthcare_medical', 'agriculture_food']",['scientific'],dense,excellent,expert,minimal,slowly_changing,safe,high,analytical,no_pii,['european'],"['sweden', 'united_kingdom']",1.0000081062316897,0.0,swe_Latn,1.0,0.8,0.8,0.8,extreme_sample_top
<urn:uuid:7249ce2e-7c51-483a-9d61-1274f2e7de97>,0.54,complete,complete_content,substantial,A research report analyzing the needs and desires of older cyclists in Sweden for developing safer and more comfortable bicycles.,['analytical'],"['government_public', 'transportation_logistics', 'manufacturing_industrial', 'academic_research']","['scientific', 'data_heavy', 'engineering']",dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.000007390975952,0.0,swe_Latn,3.0,0.9,0.3,0.9,extreme_sample_top
<urn:uuid:d953731a-4219-49d4-9d71-3ac45da8311c>,0.54,complete,complete_content,substantial,"User research report presenting personas, scenarios, and design concepts for elderly users of a health technology company's tools.","['analytical', 'instructional', 'reference']","['healthcare_medical', 'technology_software', 'academic_research']",['basic_technical'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000098943710327,0.0,swe_Latn,1.0,0.9,0.3,0.9,extreme_sample_top
2c19baa9-c39b-44eb-b53c-71996a3512db,0.5,complete,complete_content,substantial,"Procedural guidelines for handling indoor air quality issues within the city of Vasa, Finland.","['procedural', 'instructional', 'technical_documentation']","['government_public', 'real_estate_construction', 'healthcare_medical']",['basic_technical'],dense,excellent,advanced,none,slowly_changing,safe,high,explanatory,no_pii,['european'],['finland'],1.0000096559524536,0.0,swe_Latn,1.0,0.8,0.3,0.8,extreme_sample_top
451b471c-1246-46a8-8fda-f4de35a523aa,0.54,complete,complete_content,substantial,"User manual for the Profipress S copper press fitting system, detailing installation and maintenance procedures.","['technical_documentation', 'procedural', 'instructional', 'reference']","['manufacturing_industrial', 'real_estate_construction']","['engineering', 'data_heavy']",dense,excellent,expert,minimal,slowly_changing,safe,high,explanatory,no_pii,['european'],"['germany', 'sweden']",0.999997854232788,0.0,swe_Latn,1.0,0.9,0.3,0.9,extreme_sample_top
<urn:uuid:8cc24691-0b50-4d7a-ac38-607a3574a49b>,0.78,complete,complete_content,moderate,A procedural guide for testing the stability of mounted grave stones using visual inspection and load testing.,"['procedural', 'technical_documentation', 'instructional']","['real_estate_construction', 'government_public']",['engineering'],dense,excellent,expert,none,slowly_changing,safe,high,explanatory,no_pii,['european'],['sweden'],1.0000098943710327,3.0,swe_Latn,2.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:73f590b7-ef99-4fb6-bd60-037ccea21e71>,0.48,complete,complete_content,brief,"Course description for a university class on interaction design principles, covering goals, teaching methods, and assessment.","['reference', 'specification_standard', 'boilerplate']","['education_sector', 'technology_software']",['basic_technical'],dense,excellent,advanced,none,slowly_changing,safe,high,minimal,no_pii,['european'],['sweden'],1.000008225440979,0.0,swe_Latn,2.0,0.9,0.2,0.9,extreme_sample_top
<urn:uuid:1e27e77d-1674-4a31-bb64-bf0fd2d3e73c>,0.78,complete,complete_content,substantial,Academic article analyzing the sociodemographic profile of economic criminals using data from the European Social Survey.,['analytical'],"['academic_research', 'legal_services', 'government_public']","['scientific', 'data_heavy']",dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],"['austria', 'germany', 'denmark', 'spain', 'united_kingdom', 'hungary', 'sweden']",1.0000081062316897,0.0,swe_Latn,2.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:b5f1ff99-b374-433e-bcdd-f1a4e4ad0b8d>,0.52,complete,complete_content,substantial,Teacher's guide for a film about Jewish identity and antisemitism in Poland before the Holocaust.,"['instructional', 'analytical', 'reference']","['education_sector', 'academic_research', 'nonprofit_ngo']",['non_technical'],dense,excellent,advanced,none,evergreen,safe,high,analytical,no_pii,['european'],"['poland', 'sweden', 'israel', 'lithuania', 'russia', 'spain']",1.0000094175338743,1.0,swe_Latn,1.0,0.7,0.4,0.7,extreme_sample_top
f382a94e-515a-4e9d-83c3-e18f0e526510,0.48,complete,complete_content,substantial,"Fact sheet analyzing the demographic, educational, and employment situation of Syrians living in Sweden.","['analytical', 'structured_data']","['nonprofit_ngo', 'government_public', 'academic_research']","['data_heavy', 'scientific']",dense,excellent,general,none,slowly_changing,safe,high,analytical,no_pii,"['european', 'middle_eastern']","['sweden', 'syria']",1.0000097751617432,0.0,swe_Latn,1.0,0.9,0.2,0.9,extreme_sample_top
<urn:uuid:a08e9835-aadf-4355-a4e2-afef5a5c3f8d>,0.52,complete,complete_content,substantial,An analysis of the 'Skriv vidare' children's writing project and the historical evolution of public libraries in Gothenburg.,"['analytical', 'opinion_editorial', 'instructional']","['education_sector', 'government_public', 'nonprofit_ngo', 'media_entertainment']",['non_technical'],dense,excellent,advanced,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000097751617432,0.0,swe_Latn,1.0,0.7,0.4,0.7,extreme_sample_top
<urn:uuid:b997f852-ef66-482c-8af5-0810c27a3a2e>,0.7,complete,complete_content,substantial,Teacher's guide with discussion questions and activities for a climate change education program focusing on Brazil and Costa Rica.,"['instructional', 'procedural', 'reference']","['education_sector', 'environmental_services', 'agriculture_food', 'government_public']","['scientific', 'basic_technical']",dense,excellent,general,none,slowly_changing,safe,high,explanatory,no_pii,"['latin_american', 'european']","['brazil', 'costa_rica', 'sweden', 'kiribati']",1.0000097751617432,0.0,swe_Latn,2.0,0.7,0.7,0.7,extreme_sample_top
<urn:uuid:6f9aaee5-972e-4159-92fd-841204c5c61c>,0.78,complete,complete_content,substantial,Academic chapter analyzing Swedish survey data to refute media narratives about rising political radicalism among young men.,"['analytical', 'structured_data']","['academic_research', 'government_public']","['scientific', 'data_heavy']",dense,excellent,advanced,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000091791152954,0.0,swe_Latn,1.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:8e11e5ac-fba4-4f32-82f8-f327c3dc7d1d>,0.78,complete,complete_content,substantial,Academic thesis analyzing the use of surprise in Israeli air operations during the 1967 Six Day War.,['analytical'],"['academic_research', 'aerospace_defense', 'government_public']",['non_technical'],dense,excellent,expert,none,evergreen,safe,high,analytical,no_pii,['middle_eastern'],"['israel', 'egypt', 'syria', 'jordan', 'iraq']",1.0000087022781372,0.0,swe_Latn,2.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:288949cd-5b71-4cca-a11e-6da304534fe1>,0.8400000000000001,complete,complete_content,moderate,"Economic analysis of world hunger focusing on distribution systems, exchange rights, and the role of social policy.","['analytical', 'opinion_editorial']","['academic_research', 'government_public']",['non_technical'],dense,excellent,advanced,none,slowly_changing,safe,high,analytical,no_pii,"['global', 'south_asian']","['india', 'united_kingdom', 'china', 'supranational']",1.0000097751617432,0.0,swe_Latn,1.0,0.9,0.8,0.9,extreme_sample_top
67f74ec6-8b66-4f10-acd7-ab383c650693,0.6000000000000001,complete,complete_content,substantial,Exam report analyzing the narrative design and mechanics of the interactive game Blueberry Garden.,"['analytical', 'technical_documentation']","['gaming_industry', 'academic_research', 'technology_software']",['basic_technical'],dense,excellent,advanced,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000097751617432,0.0,swe_Latn,1.0,0.9,0.4,0.9,extreme_sample_top
<urn:uuid:7ad92a2d-2e24-47c8-bd38-3cec2d32607c>,0.78,complete,complete_content,moderate,"An overview of the new European Union unitary patent system, its implementation, and strategic implications for patent holders.","['analytical', 'instructional']","['legal_services', 'government_public']",['basic_technical'],dense,excellent,advanced,moderate,regularly_updating,safe,high,analytical,no_pii,['european'],['supranational'],1.0000097751617432,0.0,swe_Latn,1.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:21ac6a3f-f6ae-4420-9982-4493c4ca1d4d>,0.78,complete,complete_content,moderate,"A guide explaining the roles, mandates, and procedures for municipal crisis management committees in Sweden.","['instructional', 'procedural', 'legal_document']",['government_public'],['non_technical'],dense,excellent,advanced,none,slowly_changing,safe,high,explanatory,no_pii,['european'],['sweden'],1.0000098943710327,0.0,swe_Latn,1.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:f3e0331c-6b35-4956-8250-145af1c05099>,0.72,complete,complete_content,substantial,Swedish translation and commentary of Gustave de Molinari's essay arguing for private competition in security provision.,"['analytical', 'opinion_editorial', 'instructional']","['academic_research', 'government_public', 'security_cyber']",['non_technical'],dense,excellent,advanced,none,evergreen,safe,high,analytical,no_pii,"['european', 'north_american']","['france', 'united_kingdom', 'united_states']",1.0000097751617432,0.0,swe_Latn,1.0,0.9,0.6,0.9,extreme_sample_top
<urn:uuid:b201dd2f-64b4-427a-82f3-3374faf31391>,0.72,complete,complete_content,moderate,Review of Jukka Pesu's doctoral dissertation analyzing Finland's peacekeeping role and domestic politics during the Cold War.,"['review_critique', 'analytical']","['academic_research', 'government_public']",['non_technical'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,"['european', 'russian_sphere']","['finland', 'russia', 'united_states', 'united_kingdom', 'canada', 'sweden', 'supranational']",1.0000075101852417,0.0,swe_Latn,2.0,0.9,0.6,0.9,extreme_sample_top
<urn:uuid:ab61a23a-8d5a-4ed8-9ca5-06d22f94b24f>,0.78,complete,complete_content,moderate,An evaluation of the effectiveness and impact of a health program for elbow dysplasia in Bernese Mountain Dogs.,"['analytical', 'technical_documentation']","['healthcare_medical', 'nonprofit_ngo', 'agriculture_food']","['scientific', 'data_heavy']",dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],"['sweden', 'germany']",1.0000078678131104,1.0,swe_Latn,4.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:4c9b8fe7-89e9-47f0-a592-706eccb3c1d3>,0.56,complete,complete_content,substantial,A guide explaining the activity indicators for projects under the Nordprogrammet 2014-2020 European interregional program.,"['instructional', 'reference', 'procedural', 'technical_documentation']","['government_public', 'academic_research', 'environmental_services', 'agriculture_food', 'media_entertainment', 'consulting_professional']",['non_technical'],dense,excellent,advanced,none,slowly_changing,safe,high,explanatory,no_pii,['european'],['supranational'],1.0000098943710327,0.0,swe_Latn,1.0,0.8,0.4,0.8,extreme_sample_top
e35789c0-4e93-4b82-a828-fa2e5860bb76,0.6000000000000001,complete,complete_content,brief,"A Swedish high school mathematics examination paper with problems in algebra, analytic geometry, and calculus.","['instructional', 'analytical']",['education_sector'],['math_heavy'],dense,excellent,youth,none,evergreen,safe,high,analytical,no_pii,['european'],['sweden'],0.9999691247940063,0.0,swe_Latn,1.0,0.9,0.4,0.9,extreme_sample_top
<urn:uuid:94f1aaab-0c41-469e-a683-7e3835f297ab>,0.72,complete,complete_content,substantial,Academic thesis analyzing preschool documentation and assessment practices through a social interactionist and critical perspective.,['analytical'],"['academic_research', 'education_sector']",['scientific'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],0.999992847442627,0.0,swe_Latn,2.0,0.9,0.6,0.9,extreme_sample_top
<urn:uuid:056c4b32-0755-4826-89c2-70277a04db43>,0.74,complete,complete_content,moderate,Legal analysis of a Swedish tax court ruling regarding the F-tax liability for board members performing corporate duties.,"['analytical', 'opinion_editorial', 'legal_document']","['legal_services', 'financial_services', 'consulting_professional']",['non_technical'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000097751617432,0.0,swe_Latn,2.0,0.8,0.7,0.8,extreme_sample_top
2a2cca4c-d78c-45b8-8e25-f40aa162ad89,0.54,complete,complete_content,substantial,Report analyzing methods for energy and environmental labeling of light vehicles during production and end-of-life phases.,"['analytical', 'technical_documentation']","['automotive_industry', 'environmental_services', 'government_public', 'manufacturing_industrial']","['scientific', 'data_heavy', 'engineering']",dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],"['sweden', 'supranational']",1.000003457069397,0.0,swe_Latn,2.0,0.9,0.3,0.9,extreme_sample_top
<urn:uuid:8533ae4d-53a6-4d83-aeab-a5087def5313>,0.8400000000000001,complete,complete_content,substantial,Academic essay analyzing Edmund Husserl's concept of phenomenological reduction and its relationship to Wittgenstein's later philosophy.,['analytical'],['academic_research'],['non_technical'],dense,excellent,expert,none,evergreen,safe,high,analytical,no_pii,['european'],"['sweden', 'germany', 'austria']",1.0000096559524536,0.0,swe_Latn,1.0,0.9,0.8,0.9,extreme_sample_top
<urn:uuid:323b4948-8364-4d4f-a1e2-ffb39b5ef2be>,0.48,complete,complete_content,moderate,University course syllabus for supervised cognitive behaviour therapy practice for advanced psychology students.,"['instructional', 'reference', 'specification_standard']","['education_sector', 'healthcare_medical']",['basic_technical'],dense,excellent,expert,none,slowly_changing,safe,high,minimal,no_pii,['european'],['sweden'],1.0000083446502686,0.0,swe_Latn,1.0,0.9,0.2,0.9,extreme_sample_top
10fa6ce2-c5bd-4c29-8086-7ddd7353ce8b,0.22,complete,complete_content,substantial,"A Swedish medical journal issue covering pediatric pulmonology, asthma management, and drug developments.","['analytical', 'instructional', 'news_report', 'opinion_editorial']","['healthcare_medical', 'pharmaceutical_biotech', 'academic_research']",['scientific'],dense,excellent,expert,minimal,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000067949295044,0.0,swe_Latn,3.0,0.4,0.1,0.4,extreme_sample_top
93013ba8-fe0c-4ed4-93fc-9f60b4e2511a,0.78,complete,complete_content,substantial,Academic article analyzing the conceptual debate on parliamentarism in Sweden from 1920 to 1939.,['analytical'],"['academic_research', 'government_public']",['non_technical'],dense,excellent,expert,none,evergreen,safe,high,analytical,no_pii,['european'],['sweden'],1.0000076293945312,0.0,swe_Latn,1.0,0.9,0.7,0.9,extreme_sample_top
09c66c2c-31da-4bc7-af3f-99a1f30af875,0.48,complete,complete_content,substantial,A research report analyzing the potential and challenges of digitalizing Swedish municipalities for the future.,"['analytical', 'instructional']","['government_public', 'technology_software', 'academic_research']","['scientific', 'data_heavy']",dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000097751617432,0.0,swe_Latn,1.0,0.9,0.2,0.9,extreme_sample_top
<urn:uuid:b2a63c60-6def-4a79-a077-56025c2c1a22>,0.74,complete,complete_content,moderate,A scientific evaluation of different methods for improving water quality in dental units at a dental clinic in Gothenburg.,"['analytical', 'procedural']","['healthcare_medical', 'academic_research']","['scientific', 'data_heavy']",dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000088214874268,0.0,swe_Latn,1.0,0.8,0.7,0.8,extreme_sample_top
<urn:uuid:2face396-0b51-4d70-a5f7-0472058ce8f8>,0.72,complete,complete_content,substantial,"Supplement to a book analyzing Swedish legal ethics, summarizing disciplinary decisions from the Law Society's case records.","['analytical', 'legal_document', 'reference']","['legal_services', 'nonprofit_ngo']",['non_technical'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000096559524536,1.0,swe_Latn,1.0,0.9,0.6,0.9,extreme_sample_top
<urn:uuid:8b6deb28-ff8f-4e66-a811-1104779b0707>,0.78,complete,complete_content,substantial,Academic report analyzing the alignment of management accounting with process orientation in Swedish health and social care.,"['analytical', 'instructional']","['academic_research', 'healthcare_medical', 'government_public']",['scientific'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.000008225440979,0.0,swe_Latn,3.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:14506928-27a6-474c-8407-1b87ac89a20d>,0.6000000000000001,complete,complete_content,substantial,A master's thesis analyzing the experiences of pregnant and birthing lesbian women during midwifery care in Sweden.,['analytical'],"['academic_research', 'healthcare_medical']",['scientific'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000083446502686,0.0,swe_Latn,1.0,0.9,0.4,0.9,extreme_sample_top
<urn:uuid:ba7a057e-7523-4ec4-b6c5-9e17a4b11449>,0.56,complete,complete_content,substantial,Master's thesis analyzing the professional role of personal assistants in Sweden through interviews and Goffman's dramaturgical perspective.,['analytical'],"['academic_research', 'healthcare_medical', 'human_resources']",['scientific'],dense,excellent,advanced,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000098943710327,0.0,swe_Latn,1.0,0.8,0.4,0.8,extreme_sample_top
996b1fbe-a288-430a-9c78-e28ee555f8a0,0.6000000000000001,complete,complete_content,substantial,Pedagogical guide for teachers on how to use the film 'Choice & Brainy' to teach career guidance and future planning.,"['instructional', 'procedural', 'analytical']",['education_sector'],['non_technical'],dense,excellent,advanced,none,slowly_changing,safe,high,explanatory,no_pii,['european'],['sweden'],1.0000098943710327,0.0,swe_Latn,1.0,0.9,0.4,0.9,extreme_sample_top
<urn:uuid:e8a3d14b-ed47-4be3-a674-7a27499b1ebf>,0.78,complete,complete_content,substantial,A theological essay arguing for the moral permissibility of natural family planning methods based on Catholic teachings.,"['analytical', 'opinion_editorial']","['academic_research', 'nonprofit_ngo']",['non_technical'],dense,excellent,advanced,none,evergreen,safe,high,analytical,no_pii,['global'],['supranational'],1.0000098943710327,1.0,swe_Latn,1.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:912ac6a5-3747-41a2-a103-6a034c19fcf5>,0.72,complete,complete_content,substantial,"Transcript of a 2005 seminar on the economic analysis of foreign aid, corruption, and incentive structures.","['analytical', 'conversational', 'instructional']","['academic_research', 'government_public', 'nonprofit_ngo']","['scientific', 'data_heavy']",dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,"['global', 'european', 'sub_saharan_african']","['sweden', 'uganda', 'tanzania', 'norway', 'supranational']",1.0000097751617432,0.0,swe_Latn,2.0,0.9,0.6,0.9,extreme_sample_top
5318a703-c961-4b55-b408-8e8b81282ae3,0.6000000000000001,complete,complete_content,substantial,Preface and introduction to a legal book analyzing the modern development of liability rights in relation to micro-politics and welfare states.,"['analytical', 'instructional']","['academic_research', 'legal_services', 'government_public']",['non_technical'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],"['finland', 'sweden']",1.0000088214874268,0.0,swe_Latn,1.0,0.9,0.4,0.9,extreme_sample_top
<urn:uuid:1f636869-8c2a-42b1-8ddb-5cde7b0e37ab>,0.78,mostly_complete,complete_content,substantial,Academic article analyzing the collaboration between teacher leaders and researchers in vocational education school development.,['analytical'],"['academic_research', 'education_sector']",['scientific'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000096559524536,0.0,swe_Latn,1.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:dfeda8fa-7203-42ce-8d4a-0563b875570a>,0.6599999999999999,complete,complete_content,moderate,"A theoretical analysis of class struggle within capitalism, focusing on labor, value, and the organization of the working class.",['analytical'],['academic_research'],['non_technical'],dense,excellent,advanced,none,evergreen,safe,high,analytical,no_pii,['global'],['none'],1.0000098943710327,0.0,swe_Latn,1.0,0.6,0.7,0.6,extreme_sample_top
<urn:uuid:369ff90a-44a4-485d-923c-039447e9ef40>,0.68,complete,complete_content,substantial,"Student thesis analyzing the health effects of dry cat food on water intake, energy balance, and urinary health.","['analytical', 'reference']","['academic_research', 'healthcare_medical', 'agriculture_food']","['scientific', 'data_heavy']",dense,excellent,advanced,none,slowly_changing,safe,high,analytical,no_pii,['global'],['none'],0.999996304512024,0.0,swe_Latn,1.0,0.8,0.6,0.8,extreme_sample_top
<urn:uuid:d4ddffc4-cc98-49c0-b927-5c7f129c44b8>,0.56,complete,complete_content,substantial,Annual report for 2014 detailing the operation and key performance indicators of the joint Swedish-Norwegian electricity certificate market.,"['analytical', 'reference', 'technical_documentation']","['energy_utilities', 'government_public']","['data_heavy', 'scientific']",dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],"['sweden', 'norway']",1.0000096559524536,0.0,swe_Latn,1.0,0.5,0.6,0.5,extreme_sample_top
<urn:uuid:31523201-e12f-4e9d-8039-81020fb65cb4>,0.78,complete,complete_content,moderate,"Medical summary of autologous hematopoietic stem cell transplantation for multiple sclerosis, detailing indications, background, clinical effects, and monitoring protocols.","['analytical', 'technical_documentation', 'reference']","['healthcare_medical', 'pharmaceutical_biotech']",['scientific'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],0.9998899698257446,0.0,swe_Latn,1.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:a4a76465-c013-4bca-ab4b-2cc771490b8a>,0.66,complete,complete_content,substantial,"Summary of a research project investigating the relationship between food, gastronomy, and sustainable landscape heritage.",['analytical'],"['academic_research', 'environmental_services', 'agriculture_food', 'hospitality_tourism']",['scientific'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],"['sweden', 'united_kingdom', 'italy', 'norway']",1.0000098943710327,1.0,swe_Latn,1.0,0.9,0.5,0.9,extreme_sample_top
<urn:uuid:05b4aa27-ce30-4dad-b1e6-ce1c69765e67>,0.78,complete,complete_content,substantial,Academic thesis analyzing the interpretation of substantial tax benefit in Swedish tax evasion and interest deductibility laws.,['analytical'],"['academic_research', 'legal_services', 'government_public']",['non_technical'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.000009298324585,0.0,swe_Latn,1.0,0.9,0.7,0.9,extreme_sample_top
<urn:uuid:59c9ee40-7588-4c69-9ac1-77b8024e5158>,0.74,complete,complete_content,moderate,"Historical analysis of Knut Wicksell's economic theories on taxation and the state, critiqued by Carl Kuylenstierna.","['analytical', 'review_critique']","['academic_research', 'government_public', 'financial_services']",['non_technical'],dense,excellent,expert,none,evergreen,safe,high,analytical,no_pii,['european'],['sweden'],1.0000077486038208,3.0,swe_Latn,2.0,0.8,0.7,0.8,extreme_sample_top
<urn:uuid:b46f296e-4a60-4e64-8b69-6b72a6bb1a0b>,0.54,complete,complete_content,substantial,"User manual for Chronica, a genealogy program for Microsoft Office, with installation instructions and usage exercises.","['instructional', 'technical_documentation', 'procedural']","['technology_software', 'general_interest']",['basic_technical'],dense,excellent,beginner,none,slowly_changing,safe,high,explanatory,no_pii,['european'],['sweden'],1.0000091791152954,0.0,swe_Latn,1.0,0.9,0.3,0.9,extreme_sample_top
<urn:uuid:d9a5acb5-e2ef-48ad-a698-1dacc001745f>,0.56,complete,complete_content,substantial,A nursing thesis analyzing interventions like education and mentoring to prevent exacerbations in patients with chronic obstructive pulmonary disease.,['analytical'],"['academic_research', 'healthcare_medical', 'education_sector']",['scientific'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],1.0000070333480835,0.0,swe_Latn,1.0,0.8,0.4,0.8,extreme_sample_top
<urn:uuid:44120882-4a68-4a0f-9b37-1bd4c9bed638>,0.6000000000000001,complete,complete_content,moderate,University-level exam paper for a course in sports science and kinesiology featuring mechanics and anatomy problems.,"['qa_structured', 'instructional', 'reference']","['education_sector', 'healthcare_medical']","['scientific', 'math_heavy']",dense,excellent,advanced,none,slowly_changing,safe,high,analytical,no_pii,['european'],['sweden'],0.9999417066574096,0.0,swe_Latn,1.0,0.9,0.4,0.9,extreme_sample_top
<urn:uuid:9afbd103-7b37-4559-83b7-762a8f332b91>,0.74,complete,complete_content,moderate,"Academic thesis abstract explaining blockchain structure, applications in cryptocurrencies, and other potential uses like voting and identification.",['analytical'],"['academic_research', 'technology_software', 'financial_services', 'government_public', 'healthcare_medical']","['scientific', 'basic_technical']",dense,excellent,advanced,none,slowly_changing,safe,high,analytical,no_pii,['european'],['finland'],1.0000096559524536,0.0,swe_Latn,1.0,0.8,0.7,0.8,extreme_sample_top
<urn:uuid:c9fff766-fc9a-4e6e-bffc-0b8a22e088c5>,0.78,complete,complete_content,moderate,"Linguistic analysis of a boy's speech development, comparing his deviant language patterns with those of other children.",['analytical'],"['academic_research', 'education_sector']",['scientific'],dense,excellent,expert,none,slowly_changing,safe,high,analytical,no_pii,['european'],"['finland', 'sweden']",0.9999983310699464,0.0,swe_Latn,1.0,0.9,0.7,0.9,extreme_sample_top
